Symbol,Side,Qty,Fill Price,Commission,Closing Time,Status
MSFT,Sell,75,445.57,0.38,2025-12-12T19:59:00.000Z,Filled
AMZN,Buy,100,206.05,0.5,2025-12-15T17:37:00.000Z,Filled
TSLA,Buy,60,279.71,0.3,2025-12-15T18:04:00.000Z,Filled
AMZN,Sell,50,205.02,0.25,2025-12-15T19:01:00.000Z,Filled
AMZN,Sell,50,204.47,0.25,2025-12-15T19:57:00.000Z,Filled
TSLA,Sell,60,278.87,0.3,2025-12-15T20:24:00.000Z,Filled
SOLUSDT,Sell,15,165.94,0.37,2025-12-16T18:13:00.000Z,Filled
IWM,Buy,120,222.74,0.6,2025-12-16T18:29:00.000Z,Filled
IWM,Sell,120,221.37,0.6,2025-12-16T18:37:00.000Z,Filled
AMZN,Sell,50,208.02,0.25,2025-12-16T19:02:00.000Z,Filled
AMZN,Buy,50,206.02,0.25,2025-12-16T19:17:00.000Z,Filled
SOLUSDT,Buy,15,163.51,0.37,2025-12-17T18:13:00.000Z,Filled
SOLUSDT,Buy,60,162.01,1.46,2025-12-18T02:07:00.000Z,Filled
SOLUSDT,Sell,60,164.38,1.46,2025-12-18T03:22:00.000Z,Filled
QQQ,Buy,60,518.73,0.6,2025-12-18T16:28:00.000Z,Filled
AMD,Buy,75,149.64,0.38,2025-12-18T16:39:00.000Z,Filled
QQQ,Sell,60,518.75,0.6,2025-12-18T16:43:00.000Z,Filled
AMD,Buy,75,149.96,0.38,2025-12-18T17:07:00.000Z,Filled
BTCUSDT,Buy,0.1,93541.88,0.001,2025-12-18T18:47:00.000Z,Filled
BTCUSDT,Sell,0.1,93541.9,0.001,2025-12-18T18:50:00.000Z,Filled
AMD,Sell,150,151.26,0.75,2025-12-18T18:59:00.000Z,Filled
TSLA,Buy,90,284.82,0.45,2025-12-19T14:51:00.000Z,Filled
TSLA,Sell,90,284.03,0.45,2025-12-19T15:06:00.000Z,Filled
NVDA,Buy,240,133.04,1.2,2025-12-19T15:10:00.000Z,Filled
MSFT,Sell,25,428.11,0.25,2025-12-19T16:19:00.000Z,Filled
MSFT,Buy,12.5,430.77,0.25,2025-12-19T16:23:48.000Z,Filled
MSFT,Buy,12.5,432.2,0.25,2025-12-19T16:27:00.000Z,Filled
AMD,Buy,100,147.81,1,2025-12-19T17:05:00.000Z,Filled
AMD,Sell,100,147.83,1,2025-12-19T17:20:00.000Z,Filled
QQQ,Buy,20,487.81,0.25,2025-12-19T18:55:00.000Z,Filled
QQQ,Sell,20,486.32,0.25,2025-12-19T19:10:00.000Z,Filled
ETHUSDT,Sell,1.5,3210.18,0.72,2025-12-20T14:18:00.000Z,Filled
ETHUSDT,Sell,1.5,3204.02,0.72,2025-12-20T14:46:00.000Z,Filled
ETHUSDT,Buy,1.5,3190.16,0.72,2025-12-20T15:42:00.000Z,Filled
ETHUSDT,Buy,1.5,3179.39,0.72,2025-12-20T16:38:00.000Z,Filled
ETHUSDT,Sell,2,3291.82,0.99,2025-12-21T00:29:00.000Z,Filled
ETHUSDT,Buy,2,3238.54,0.99,2025-12-21T02:49:00.000Z,Filled
AAPL,Buy,50,210.64,0.25,2025-12-22T15:21:00.000Z,Filled
SPY,Sell,20,590.63,0.25,2025-12-22T17:44:00.000Z,Filled
SPY,Buy,10,585.15,0.25,2025-12-22T18:05:00.000Z,Filled
NVDA,Buy,180,136.25,0.9,2025-12-22T18:18:00.000Z,Filled
SPY,Buy,10,582.2,0.25,2025-12-22T18:19:00.000Z,Filled
NVDA,Sell,180,138.22,0.9,2025-12-22T18:21:00.000Z,Filled
SOLUSDT,Buy,30,170.1,0.77,2025-12-23T15:55:00.000Z,Filled
SOLUSDT,Sell,30,171.61,0.77,2025-12-23T17:10:00.000Z,Filled
META,Buy,15,601.44,0.25,2025-12-24T16:15:00.000Z,Filled
META,Sell,15,609.29,0.25,2025-12-24T16:23:00.000Z,Filled
AMD,Sell,50,149.64,0.25,2025-12-24T16:35:00.000Z,Filled
AMD,Buy,50,148.64,0.25,2025-12-24T16:38:00.000Z,Filled
SOLUSDT,Sell,15,173.4,0.39,2025-12-25T12:38:00.000Z,Filled
SOLUSDT,Sell,15,172.96,0.39,2025-12-25T12:41:00.000Z,Filled
SOLUSDT,Buy,30,171.18,0.78,2025-12-25T12:53:00.000Z,Filled
BTCUSDT,Buy,0.2,91725.02,2.75,2025-12-26T06:47:00.000Z,Filled
BTCUSDT,Sell,0.2,92309.26,2.75,2025-12-26T06:55:00.000Z,Filled
SOLUSDT,Buy,15,173.6,0.39,2025-12-26T15:41:00.000Z,Filled
SOLUSDT,Sell,7.5,172.69,0.25,2025-12-26T15:45:48.000Z,Filled
SOLUSDT,Sell,7.5,172.2,0.25,2025-12-26T15:49:00.000Z,Filled
SOLUSDT,Buy,45,167.45,1.13,2025-12-27T18:40:00.000Z,Filled
SOLUSDT,Sell,45,166.41,1.13,2025-12-27T19:15:00.000Z,Filled
BTCUSDT,Sell,0.15,90646.09,2.04,2025-12-28T07:48:00.000Z,Filled
BTCUSDT,Buy,0.075,91287.53,1.02,2025-12-28T07:52:48.000Z,Filled
BTCUSDT,Buy,0.075,91632.93,1.02,2025-12-28T07:56:00.000Z,Filled
SOLUSDT,Buy,30,167.98,0.76,2025-12-29T06:24:00.000Z,Filled
SOLUSDT,Buy,30,168.51,0.76,2025-12-29T06:52:00.000Z,Filled
SOLUSDT,Sell,60,170.64,1.51,2025-12-29T08:44:00.000Z,Filled
AAPL,Sell,50,221.59,0.25,2025-12-29T16:11:00.000Z,Filled
AAPL,Sell,50,221.81,0.25,2025-12-29T16:26:00.000Z,Filled
AAPL,Buy,100,222.69,0.5,2025-12-29T17:26:00.000Z,Filled
BTCUSDT,Sell,0.05,93321.99,0.7,2025-12-29T18:59:00.000Z,Filled
BTCUSDT,Sell,0.05,93225.32,0.7,2025-12-29T19:00:36.000Z,Filled
BTCUSDT,Buy,0.05,93007.82,0.7,2025-12-29T19:03:48.000Z,Filled
BTCUSDT,Buy,0.05,92838.65,0.7,2025-12-29T19:07:00.000Z,Filled
SOLUSDT,Buy,15,169.34,0.38,2025-12-30T04:48:00.000Z,Filled
SOLUSDT,Sell,15,170.3,0.38,2025-12-30T05:23:00.000Z,Filled
SOLUSDT,Buy,15,170.58,0.38,2025-12-30T13:48:00.000Z,Filled
SOLUSDT,Sell,7.5,171.89,0.25,2025-12-30T13:52:48.000Z,Filled
SOLUSDT,Sell,7.5,172.59,0.25,2025-12-30T13:56:00.000Z,Filled
BTCUSDT,Sell,0.15,94080.17,2.12,2025-12-30T19:39:00.000Z,Filled
BTCUSDT,Buy,0.075,94274.33,1.06,2025-12-30T20:00:00.000Z,Filled
BTCUSDT,Buy,0.075,94378.88,1.06,2025-12-30T20:14:00.000Z,Filled
ETHUSDT,Buy,0.5,3372.6,0.25,2026-01-01T16:36:00.000Z,Filled
ETHUSDT,Buy,0.5,3382.65,0.25,2026-01-01T16:43:00.000Z,Filled
ETHUSDT,Sell,1,3422.87,0.51,2026-01-01T17:11:00.000Z,Filled
SPY,Sell,20,602.4,0.25,2026-01-05T14:53:00.000Z,Filled
SPY,Sell,20,601.36,0.25,2026-01-05T14:56:00.000Z,Filled
SPY,Buy,20,599.02,0.25,2026-01-05T15:02:00.000Z,Filled
SPY,Buy,20,597.19,0.25,2026-01-05T15:08:00.000Z,Filled
BTCUSDT,Sell,0.05,97771.48,0.73,2026-01-07T00:21:00.000Z,Filled
BTCUSDT,Buy,0.025,98021.92,0.37,2026-01-07T01:06:00.000Z,Filled
BTCUSDT,Buy,0.025,98156.77,0.37,2026-01-07T01:36:00.000Z,Filled
TSLA,Sell,120,278.84,0.6,2026-01-07T14:43:00.000Z,Filled
TSLA,Buy,120,281.54,0.6,2026-01-07T14:51:00.000Z,Filled
SPY,Sell,30,566.65,0.25,2026-01-09T14:59:00.000Z,Filled
SPY,Sell,30,567.2,0.25,2026-01-09T14:59:36.000Z,Filled
SPY,Buy,30,568.42,0.25,2026-01-09T15:00:48.000Z,Filled
SPY,Buy,30,569.38,0.25,2026-01-09T15:02:00.000Z,Filled
QQQ,Buy,40,513.73,0.25,2026-01-09T17:20:00.000Z,Filled
QQQ,Sell,20,512.03,0.25,2026-01-09T17:21:48.000Z,Filled
QQQ,Sell,20,511.11,0.25,2026-01-09T17:23:00.000Z,Filled
BTCUSDT,Sell,0.1,91773.53,1.38,2026-01-10T19:16:00.000Z,Filled
BTCUSDT,Buy,0.1,92218.17,1.38,2026-01-10T19:19:00.000Z,Filled
TSLA,Buy,15,289.78,0.25,2026-01-12T18:29:00.000Z,Filled
TSLA,Buy,15,289.44,0.25,2026-01-12T18:29:36.000Z,Filled
TSLA,Sell,15,288.67,0.25,2026-01-12T18:30:48.000Z,Filled
TSLA,Sell,15,288.07,0.25,2026-01-12T18:32:00.000Z,Filled
AMD,Buy,150,150.23,0.75,2026-01-12T19:03:00.000Z,Filled
AMD,Sell,150,151.38,0.75,2026-01-12T19:18:00.000Z,Filled
SPY,Buy,20,592.63,0.25,2026-01-13T16:04:00.000Z,Filled
SPY,Sell,10,597.76,0.25,2026-01-13T16:13:00.000Z,Filled
SPY,Sell,10,600.52,0.25,2026-01-13T16:19:00.000Z,Filled
MSFT,Buy,12.5,424.85,0.25,2026-01-13T17:36:00.000Z,Filled
MSFT,Buy,12.5,425.37,0.25,2026-01-13T17:39:00.000Z,Filled
MSFT,Sell,12.5,426.53,0.25,2026-01-13T17:45:00.000Z,Filled
MSFT,Sell,12.5,427.43,0.25,2026-01-13T17:51:00.000Z,Filled
META,Sell,45,614.06,0.25,2026-01-13T19:13:00.000Z,Filled
META,Buy,45,620.15,0.25,2026-01-13T19:28:00.000Z,Filled
MSFT,Sell,50,444.65,0.25,2026-01-14T17:05:00.000Z,Filled
MSFT,Buy,50,440.81,0.25,2026-01-14T17:40:00.000Z,Filled
AAPL,Buy,50,215.55,0.25,2026-01-14T18:08:00.000Z,Filled
BTCUSDT,Buy,0.2,94716.43,2.84,2026-01-18T09:20:00.000Z,Filled
BTCUSDT,Sell,0.2,96232.77,2.84,2026-01-18T10:35:00.000Z,Filled
BTCUSDT,Buy,0.05,93039.6,0.7,2026-01-19T07:29:00.000Z,Filled
BTCUSDT,Sell,0.05,93721.23,0.7,2026-01-19T07:32:00.000Z,Filled
AAPL,Sell,50,213.36,0.25,2026-01-20T16:40:00.000Z,Filled
TSLA,Buy,60,283.85,0.3,2026-01-20T17:40:00.000Z,Filled
TSLA,Sell,60,288.26,0.3,2026-01-20T17:48:00.000Z,Filled
AAPL,Buy,200,217.68,1,2026-01-20T19:12:00.000Z,Filled
AMD,Buy,200,159.59,1,2026-01-21T15:29:00.000Z,Filled
AAPL,Sell,200,220.95,1,2026-01-22T15:45:00.000Z,Filled
AMZN,Buy,200,210.83,2,2026-01-22T17:12:00.000Z,Filled
AMZN,Sell,200,210.85,2,2026-01-22T17:27:00.000Z,Filled
NVDA,Sell,180,131.96,1.8,2026-01-22T18:49:00.000Z,Filled
NVDA,Buy,180,131.94,1.8,2026-01-22T20:04:00.000Z,Filled
AMD,Sell,200,161.86,1,2026-01-23T15:07:00.000Z,Filled
QQQ,Buy,60,495.78,0.3,2026-01-23T16:03:00.000Z,Filled
TSLA,Buy,90,280.48,0.45,2026-01-23T17:46:00.000Z,Filled
TSLA,Sell,90,282.75,0.45,2026-01-23T17:54:00.000Z,Filled
SPY,Sell,60,567.31,0.3,2026-01-23T18:14:00.000Z,Filled
ETHUSDT,Buy,0.5,3389.29,0.25,2026-01-26T02:35:00.000Z,Filled
ETHUSDT,Buy,0.5,3396.2,0.25,2026-01-26T02:38:00.000Z,Filled
ETHUSDT,Sell,0.5,3411.75,0.25,2026-01-26T02:44:00.000Z,Filled
ETHUSDT,Sell,0.5,3423.84,0.25,2026-01-26T02:50:00.000Z,Filled
BTCUSDT,Buy,0.15,92711.69,2.09,2026-01-26T14:39:00.000Z,Filled
QQQ,Sell,60,490.66,0.3,2026-01-26T15:25:00.000Z,Filled
MSFT,Buy,100,455.74,0.5,2026-01-26T15:55:00.000Z,Filled
BTCUSDT,Sell,0.075,93615.35,1.04,2026-01-26T16:03:00.000Z,Filled
SPY,Buy,60,564.91,0.3,2026-01-26T16:44:00.000Z,Filled
BTCUSDT,Sell,0.075,94101.93,1.04,2026-01-26T16:59:00.000Z,Filled
AMZN,Buy,150,215.31,0.75,2026-01-26T18:34:00.000Z,Filled
AMZN,Sell,150,218.14,0.75,2026-01-26T18:49:00.000Z,Filled
MSFT,Sell,100,458.09,0.5,2026-01-27T15:30:00.000Z,Filled
META,Sell,45,619.77,0.25,2026-01-28T16:05:00.000Z,Filled
META,Buy,22.5,618.42,0.25,2026-01-28T16:26:00.000Z,Filled
META,Buy,22.5,617.7,0.25,2026-01-28T16:40:00.000Z,Filled
AMZN,Buy,100,211.2,1,2026-01-28T17:15:00.000Z,Filled
AMZN,Sell,100,211.22,1,2026-01-28T17:30:00.000Z,Filled
META,Sell,15,596.47,0.25,2026-01-29T15:24:00.000Z,Filled
AMZN,Buy,50,213.06,0.25,2026-01-30T19:18:00.000Z,Filled
AMZN,Sell,50,210.9,0.25,2026-01-30T19:26:00.000Z,Filled
ETHUSDT,Sell,1,3360.26,0.5,2026-01-31T02:47:00.000Z,Filled
ETHUSDT,Buy,1,3336.9,0.5,2026-01-31T02:50:00.000Z,Filled
ETHUSDT,Sell,3,3386.43,1.52,2026-02-01T11:07:00.000Z,Filled
ETHUSDT,Buy,3,3346.05,1.52,2026-02-01T11:15:00.000Z,Filled
BTCUSDT,Sell,0.025,96232.6,0.36,2026-02-02T01:01:00.000Z,Filled
BTCUSDT,Sell,0.025,96362.42,0.36,2026-02-02T01:01:36.000Z,Filled
BTCUSDT,Buy,0.05,96881.7,0.72,2026-02-02T01:04:00.000Z,Filled
IWM,Buy,80,221.53,0.4,2026-02-02T15:41:00.000Z,Filled
IWM,Sell,80,219.44,0.4,2026-02-02T16:16:00.000Z,Filled
AAPL,Buy,150,228.39,0.75,2026-02-02T16:59:00.000Z,Filled
AAPL,Sell,150,229.69,0.75,2026-02-02T17:34:00.000Z,Filled
ETHUSDT,Buy,0.5,3167.1,0.25,2026-02-03T07:17:00.000Z,Filled
ETHUSDT,Buy,0.5,3174.94,0.25,2026-02-03T07:24:00.000Z,Filled
ETHUSDT,Sell,0.5,3192.56,0.25,2026-02-03T07:38:00.000Z,Filled
ETHUSDT,Sell,0.5,3206.28,0.25,2026-02-03T07:52:00.000Z,Filled
MSFT,Buy,50,434.63,0.25,2026-02-03T14:41:00.000Z,Filled
MSFT,Sell,25,433.53,0.25,2026-02-03T16:05:00.000Z,Filled
MSFT,Sell,25,432.94,0.25,2026-02-03T17:01:00.000Z,Filled
AMD,Sell,50,154.49,0.25,2026-02-04T16:12:00.000Z,Filled
AMD,Buy,25,153,0.25,2026-02-04T16:13:48.000Z,Filled
AMD,Buy,25,152.19,0.25,2026-02-04T16:15:00.000Z,Filled
SPY,Sell,10,602.78,0.25,2026-02-04T17:14:00.000Z,Filled
NVDA,Buy,180,136.76,0.9,2026-02-04T17:25:00.000Z,Filled
NVDA,Sell,180,138.17,0.9,2026-02-04T17:28:00.000Z,Filled
SPY,Sell,10,604.01,0.25,2026-02-04T17:42:00.000Z,Filled
SPY,Buy,20,608.91,0.25,2026-02-04T19:34:00.000Z,Filled
TSLA,Sell,90,292.82,0.45,2026-02-05T17:11:00.000Z,Filled
TSLA,Buy,90,293.8,0.45,2026-02-05T17:26:00.000Z,Filled
AMD,Buy,150,159.8,0.75,2026-02-06T15:10:00.000Z,Filled
AMD,Sell,75,159.1,0.38,2026-02-06T15:31:00.000Z,Filled
AMD,Sell,75,158.72,0.38,2026-02-06T15:45:00.000Z,Filled
META,Buy,15,589.27,0.25,2026-02-06T16:07:00.000Z,Filled
QQQ,Buy,40,510.22,0.25,2026-02-06T16:11:00.000Z,Filled
NVDA,Sell,90,137.91,0.45,2026-02-06T18:24:00.000Z,Filled
QQQ,Sell,40,504.99,0.25,2026-02-06T18:31:00.000Z,Filled
NVDA,Sell,90,137.48,0.45,2026-02-06T18:39:00.000Z,Filled
META,Buy,15,615.29,0.25,2026-02-06T18:56:00.000Z,Filled
META,Buy,15,614.32,0.25,2026-02-06T18:57:36.000Z,Filled
META,Sell,15,612.15,0.25,2026-02-06T19:00:48.000Z,Filled
META,Sell,15,610.46,0.25,2026-02-06T19:04:00.000Z,Filled
NVDA,Buy,90,136.53,0.45,2026-02-06T19:09:00.000Z,Filled
NVDA,Buy,90,135.78,0.45,2026-02-06T19:39:00.000Z,Filled
ETHUSDT,Sell,3,3353.83,1.51,2026-02-07T06:32:00.000Z,Filled
ETHUSDT,Buy,3,3371.29,1.51,2026-02-07T07:07:00.000Z,Filled
BTCUSDT,Sell,0.1,96062.35,1.44,2026-02-08T19:00:00.000Z,Filled
BTCUSDT,Buy,0.1,97044.77,1.44,2026-02-08T20:15:00.000Z,Filled
META,Buy,60,595.86,0.3,2026-02-09T18:19:00.000Z,Filled
IWM,Buy,160,216.4,0.8,2026-02-09T18:37:00.000Z,Filled
IWM,Sell,160,215.94,0.8,2026-02-09T18:40:00.000Z,Filled
META,Sell,60,600.38,0.3,2026-02-09T18:54:00.000Z,Filled
AMD,Buy,100,149.68,0.5,2026-02-09T19:06:00.000Z,Filled
AMD,Sell,100,148.43,0.5,2026-02-09T20:21:00.000Z,Filled
ETHUSDT,Sell,2,3311.54,0.99,2026-02-10T02:19:00.000Z,Filled
ETHUSDT,Sell,2,3315.28,0.99,2026-02-10T02:26:00.000Z,Filled
ETHUSDT,Buy,2,3323.71,0.99,2026-02-10T02:40:00.000Z,Filled
ETHUSDT,Buy,2,3330.26,0.99,2026-02-10T02:54:00.000Z,Filled
META,Buy,60,602.08,0.3,2026-02-10T17:43:00.000Z,Filled
META,Sell,30,600.02,0.25,2026-02-10T18:04:00.000Z,Filled
META,Sell,30,598.91,0.25,2026-02-10T18:18:00.000Z,Filled
SOLUSDT,Buy,15,168.44,0.38,2026-02-11T05:27:00.000Z,Filled
SOLUSDT,Buy,15,168.28,0.38,2026-02-11T05:42:00.000Z,Filled
SOLUSDT,Sell,15,167.93,0.38,2026-02-11T06:12:00.000Z,Filled
SOLUSDT,Sell,15,167.66,0.38,2026-02-11T06:42:00.000Z,Filled
AMZN,Sell,75,213.13,0.38,2026-02-11T16:20:00.000Z,Filled
AMZN,Sell,75,213.45,0.38,2026-02-11T16:27:00.000Z,Filled
AMZN,Buy,75,214.18,0.38,2026-02-11T16:41:00.000Z,Filled
AMZN,Buy,75,214.75,0.38,2026-02-11T16:55:00.000Z,Filled
BTCUSDT,Buy,0.2,95275.23,0.002,2026-02-12T00:42:00.000Z,Filled
BTCUSDT,Sell,0.2,95275.25,0.002,2026-02-12T01:57:00.000Z,Filled
AAPL,Buy,150,222.58,0.75,2026-02-12T18:47:00.000Z,Filled
AAPL,Sell,75,221.12,0.38,2026-02-12T19:32:00.000Z,Filled
AAPL,Sell,75,220.33,0.38,2026-02-12T20:02:00.000Z,Filled
TSLA,Buy,30,292.84,0.25,2026-02-13T18:38:00.000Z,Filled
BTCUSDT,Buy,0.025,91842.56,0.34,2026-02-14T03:27:00.000Z,Filled
BTCUSDT,Buy,0.025,91899.62,0.34,2026-02-14T03:55:00.000Z,Filled
BTCUSDT,Sell,0.025,92027.99,0.34,2026-02-14T04:51:00.000Z,Filled
BTCUSDT,Sell,0.025,92127.84,0.34,2026-02-14T05:47:00.000Z,Filled
BTCUSDT,Sell,0.2,98171.04,2.95,2026-02-15T05:59:00.000Z,Filled
BTCUSDT,Buy,0.1,98679.86,1.47,2026-02-15T06:08:00.000Z,Filled
BTCUSDT,Buy,0.1,98953.84,1.47,2026-02-15T06:14:00.000Z,Filled
AMD,Buy,50,155.42,0.25,2026-02-17T14:41:00.000Z,Filled
AMD,Sell,50,157.2,0.25,2026-02-17T14:49:00.000Z,Filled
IWM,Buy,80,226.08,0.4,2026-02-17T16:01:00.000Z,Filled
IWM,Sell,80,223.78,0.4,2026-02-17T16:36:00.000Z,Filled
NVDA,Buy,90,132.66,0.45,2026-02-17T17:35:00.000Z,Filled
NVDA,Buy,90,132.38,0.45,2026-02-17T17:50:00.000Z,Filled
IWM,Sell,20,221.15,0.25,2026-02-17T18:48:00.000Z,Filled
NVDA,Sell,180,131.27,0.9,2026-02-17T18:50:00.000Z,Filled
IWM,Sell,20,221.35,0.25,2026-02-17T19:03:00.000Z,Filled
IWM,Buy,20,221.8,0.25,2026-02-17T19:33:00.000Z,Filled
IWM,Buy,20,222.15,0.25,2026-02-17T20:03:00.000Z,Filled
MSFT,Buy,50,432.22,0.25,2026-02-18T15:05:00.000Z,Filled
MSFT,Buy,50,431.57,0.25,2026-02-18T15:05:36.000Z,Filled
MSFT,Sell,50,430.11,0.25,2026-02-18T15:06:48.000Z,Filled
MSFT,Sell,50,428.97,0.25,2026-02-18T15:08:00.000Z,Filled
AMZN,Sell,50,205.28,0.25,2026-02-18T15:59:00.000Z,Filled
AMZN,Buy,50,206.87,0.25,2026-02-18T16:02:00.000Z,Filled
BTCUSDT,Buy,0.1,97053.44,1.46,2026-02-18T16:17:00.000Z,Filled
MSFT,Buy,50,426.17,0.25,2026-02-18T17:16:00.000Z,Filled
MSFT,Buy,50,426.64,0.25,2026-02-18T17:31:00.000Z,Filled
MSFT,Sell,100,428.52,0.5,2026-02-18T18:31:00.000Z,Filled
AMD,Buy,50,159.88,0.25,2026-02-19T15:04:00.000Z,Filled
QQQ,Buy,60,535.8,0.3,2026-02-19T16:36:00.000Z,Filled
QQQ,Sell,60,530.93,0.3,2026-02-19T16:39:00.000Z,Filled
NVDA,Buy,60,131.42,0.3,2026-02-19T17:35:00.000Z,Filled
SOLUSDT,Sell,30,175.63,0.79,2026-02-23T06:17:00.000Z,Filled
SOLUSDT,Buy,15,176.48,0.4,2026-02-23T07:02:00.000Z,Filled
SOLUSDT,Buy,15,176.93,0.4,2026-02-23T07:32:00.000Z,Filled
IWM,Sell,160,230.09,0.8,2026-02-23T15:04:00.000Z,Filled
IWM,Buy,160,232.25,0.8,2026-02-23T15:39:00.000Z,Filled
BTCUSDT,Sell,0.1,96406.94,1.46,2026-02-23T16:17:00.000Z,Filled
TSLA,Sell,30,291.27,0.25,2026-02-23T17:00:00.000Z,Filled
META,Sell,45,593.85,0.25,2026-02-23T17:39:00.000Z,Filled
META,Buy,45,599.45,0.25,2026-02-23T19:59:00.000Z,Filled
BTCUSDT,Sell,0.1,98904.25,1.48,2026-02-24T06:07:00.000Z,Filled
BTCUSDT,Buy,0.1,99522.41,1.48,2026-02-24T07:22:00.000Z,Filled
NVDA,Sell,60,130.49,0.3,2026-02-24T15:19:00.000Z,Filled
AAPL,Buy,50,212.37,0.25,2026-02-24T17:38:00.000Z,Filled
AAPL,Sell,50,211.23,0.25,2026-02-24T17:46:00.000Z,Filled
IWM,Buy,120,225.83,0.6,2026-02-25T14:35:00.000Z,Filled
IWM,Sell,60,226.32,0.3,2026-02-25T14:56:00.000Z,Filled
IWM,Sell,60,226.59,0.3,2026-02-25T15:10:00.000Z,Filled
AMZN,Buy,100,216.39,0.5,2026-02-25T18:18:00.000Z,Filled
AMZN,Sell,100,214.48,0.5,2026-02-25T18:26:00.000Z,Filled
META,Buy,60,624.65,0.3,2026-02-25T19:05:00.000Z,Filled
META,Sell,30,620.24,0.25,2026-02-25T19:26:00.000Z,Filled
META,Sell,30,617.86,0.25,2026-02-25T19:40:00.000Z,Filled
QQQ,Buy,30,530.61,0.25,2026-02-26T14:41:00.000Z,Filled
QQQ,Buy,30,529.52,0.25,2026-02-26T14:42:36.000Z,Filled
QQQ,Sell,30,527.06,0.25,2026-02-26T14:45:48.000Z,Filled
QQQ,Sell,30,525.15,0.25,2026-02-26T14:49:00.000Z,Filled
AMZN,Sell,150,210.69,0.75,2026-02-26T15:26:00.000Z,Filled
AMZN,Buy,150,207.71,0.75,2026-02-26T15:41:00.000Z,Filled
QQQ,Sell,10,535.67,0.25,2026-02-26T16:39:00.000Z,Filled
QQQ,Sell,10,536.18,0.25,2026-02-26T16:39:36.000Z,Filled
QQQ,Buy,20,538.2,0.25,2026-02-26T16:42:00.000Z,Filled
TSLA,Buy,90,283.74,0.45,2026-02-26T17:07:00.000Z,Filled
TSLA,Sell,45,285.83,0.25,2026-02-26T17:08:48.000Z,Filled
TSLA,Sell,45,286.95,0.25,2026-02-26T17:10:00.000Z,Filled
SOLUSDT,Buy,15,170.93,0.38,2026-02-27T13:30:00.000Z,Filled
SOLUSDT,Sell,15,169.78,0.38,2026-02-27T13:45:00.000Z,Filled
AMD,Sell,50,158.5,0.25,2026-02-27T16:37:00.000Z,Filled
SOLUSDT,Buy,7.5,166.39,0.25,2026-02-28T10:41:00.000Z,Filled
SOLUSDT,Buy,7.5,166.71,0.25,2026-02-28T10:42:36.000Z,Filled
SOLUSDT,Sell,15,168,0.37,2026-02-28T10:49:00.000Z,Filled
SOLUSDT,Buy,30,177.33,0.8,2026-03-01T02:56:00.000Z,Filled
SOLUSDT,Sell,30,179.96,0.8,2026-03-01T03:11:00.000Z,Filled
AMZN,Buy,150,211.6,0.75,2026-03-02T17:37:00.000Z,Filled
AMZN,Sell,150,214.97,0.75,2026-03-02T17:52:00.000Z,Filled
AAPL,Buy,50,216.65,0.25,2026-03-02T19:17:00.000Z,Filled
AAPL,Sell,25,217.92,0.25,2026-03-02T19:21:48.000Z,Filled
AAPL,Sell,25,218.6,0.25,2026-03-02T19:25:00.000Z,Filled
IWM,Sell,80,222.55,0.4,2026-03-03T15:48:00.000Z,Filled
IWM,Buy,80,220.78,0.4,2026-03-03T18:08:00.000Z,Filled
SPY,Buy,20,576.31,0.2,2026-03-04T16:40:00.000Z,Filled
SPY,Sell,20,576.33,0.2,2026-03-04T17:55:00.000Z,Filled
AMD,Sell,100,155.15,0.5,2026-03-04T18:56:00.000Z,Filled
AMD,Buy,100,154.36,0.5,2026-03-04T20:11:00.000Z,Filled
NVDA,Buy,240,136.52,1.2,2026-03-05T15:36:00.000Z,Filled
NVDA,Sell,240,135.89,1.2,2026-03-05T15:44:00.000Z,Filled
SPY,Sell,30,611.17,0.25,2026-03-05T17:01:00.000Z,Filled
SPY,Sell,30,612.49,0.25,2026-03-05T17:16:00.000Z,Filled
SPY,Buy,60,617.79,0.3,2026-03-05T18:16:00.000Z,Filled
BTCUSDT,Sell,0.1,97587.08,1.46,2026-03-06T11:15:00.000Z,Filled
BTCUSDT,Buy,0.1,95952.5,1.46,2026-03-06T11:18:00.000Z,Filled
BTCUSDT,Sell,0.075,95396.94,1.07,2026-03-07T03:22:00.000Z,Filled
BTCUSDT,Sell,0.075,95596.76,1.07,2026-03-07T03:22:36.000Z,Filled
BTCUSDT,Buy,0.075,96046.37,1.07,2026-03-07T03:23:48.000Z,Filled
BTCUSDT,Buy,0.075,96396.06,1.07,2026-03-07T03:25:00.000Z,Filled
SOLUSDT,Sell,45,170.55,1.15,2026-03-08T10:05:00.000Z,Filled
SOLUSDT,Buy,45,172.4,1.15,2026-03-08T10:08:00.000Z,Filled
META,Buy,60,606.69,0.3,2026-03-09T14:36:00.000Z,Filled
META,Sell,60,603.51,0.3,2026-03-09T15:51:00.000Z,Filled
SOLUSDT,Buy,30,176.33,0.79,2026-03-10T05:08:00.000Z,Filled
SOLUSDT,Sell,30,174.8,0.79,2026-03-10T05:16:00.000Z,Filled
SPY,Buy,20,588.03,0.25,2026-03-11T13:48:00.000Z,Filled
SPY,Buy,20,588.79,0.25,2026-03-11T13:48:36.000Z,Filled
SPY,Sell,20,590.49,0.25,2026-03-11T13:49:48.000Z,Filled
SPY,Sell,20,591.82,0.25,2026-03-11T13:51:00.000Z,Filled
